image_k_minus feature_k_minus_x_coord feature_k_minus_y_coord image_k feature_k_x_coord feature_k_y_coord 3d_world_pt_x 3d_world_pt_y 3d_world_pt_z
37 259 384 38 258 384 0.783229 -1.4631 10.6093
37 890 331 38 902 331 -4.16469 -2.18594 49.4356
37 797 244 38 810 244 4.05632 5.79835 56.7773
37 601 269 38 600 269 -3.54497 1.40557 20.4207
37 478 364 38 478 364 1.82213 -1.65372 18.8819
37 421 256 38 424 256 4.96267 3.18211 18.4449
37 139 198 38 155 198 95.0525 28.364 14.6587
37 197 291 38 209 291 50.2856 6.77382 16.3142
37 148 227 38 163 227 94.1801 23.0953 15.6789
37 621 249 38 620 249 -4.18638 1.99104 20.7536
37 164 291 38 178 291 54.9951 7.30952 13.7507
37 144 215 38 159 215 95.9166 25.5948 15.3208
37 602 262 38 601 262 -3.60014 1.63586 20.4348
37 481 75 38 481 75 -0.709462 8.71795 18.0936
37 420 343 38 423 343 5.57361 -0.656811 18.4474
37 568 110 38 567 110 -3.2348 6.83572 19.7297
37 877.2 322.8 38 889.2 322.8 -3.8453 -1.54328 48.0343
37 554.4 148.8 38 553.2 148.8 -2.66487 5.65913 19.5211
37 422.4 333.6 38 424.8 333.6 5.42722 -0.243945 18.5183
37 918 318 38 932.4 318 -4.9489 -1.47628 53.2812
37 284.4 505.2 38 267.6 505.2 -6.96201 -2.8115 9.06501
37 748.8 292.8 38 751.2 292.8 -5.7708 0.33514 26.1132
37 957.6 108 38 974.4 108 -6.4758 16.1852 65.4348
37 260.4 392.4 38 259.2 392.4 0.599171 -1.68817 10.5902
37 229.2 392.4 38 229.2 392.4 2.03927 -1.68165 10.0887
37 948 140.4 38 964.8 140.4 -5.61077 13.6819 65.617
37 758.4 235.2 38 771.6 235.2 38.2058 18.1827 125.564
37 158.4 300 38 171.6 300 56.0209 6.38746 13.2707
37 478.8 346.8 38 478.8 346.8 0.67099 -0.950442 18.1534
37 422.4 261.6 38 424.8 261.6 4.99882 2.94081 18.5174
37 448.8 253.2 38 452.4 253.2 26.6067 7.74395 34.0072
37 967.2 232.8 38 980.4 232.8 -8.15793 4.05612 52.7001
37 627.6 354 38 630 354 -0.357934 -1.8209 25.5626
37 328.8 290.4 38 332.4 290.4 5.93715 1.76076 14.6152
37 136.8 289.2 38 152.4 289.2 58.8812 7.96327 11.489
37 138 206.4 38 154.8 206.4 95.5735 26.9743 14.4895
37 140.4 211.2 38 156 211.2 95.2773 26.0753 14.7799
37 171.6 218.4 38 186 218.4 58.7809 16.6469 15.2697
37 142.8 223.2 38 158.4 223.2 95.2451 23.9476 15.0363
37 516 208.8 38 519.6 208.8 3.98762 5.56589 23.3553
37 422.4 326.4 38 424.8 326.4 5.37981 0.0773269 18.5158
37 420 342 38 422.4 342 5.56689 -0.611965 18.447
37 615.6 236.4 38 614.4 236.4 -4.08073 2.42857 20.6565
37 421.2 289.2 38 423.6 289.2 5.17404 1.72897 18.464
37 600 272.4 38 598.8 272.4 -3.50393 1.29525 20.4041
37 450.72 250.56 38 455.04 250.56 26.3882 7.96714 34.1044
37 959.04 64.8 38 976.32 64.8 -6.85608 19.7852 65.3558
37 228.96 391.68 38 228.96 391.68 2.07122 -1.66195 10.0893
37 141.12 211.68 38 156.96 211.68 95.097 25.956 14.8673
37 804.96 305.28 38 816.48 305.28 8.83099 0.412781 70.0222
37 540 351.36 38 540 351.36 -1.37488 -1.25555 19.3405
37 457.92 331.2 38 460.8 331.2 12.2634 -0.0995829 24.9457
37 125.28 300.96 38 141.12 300.96 60.6068 6.76441 10.4361
37 897.12 316.8 38 910.08 316.8 -1.47489 -1.43241 62.5866
37 790.56 217.44 38 804.96 217.44 31.4102 20.8364 126.574
37 522.72 162.72 38 524.4 162.72 3.42018 7.70485 23.5096
37 806.4 207.36 38 819.36 207.36 7.69709 11.4056 69.8476
37 686.88 296.64 38 689.76 296.64 -3.30618 0.45068 25.9274
37 421.92 280.8 38 424.8 280.8 5.09632 2.09542 18.4842
37 604.8 292.32 38 604.8 292.32 -3.56017 0.610674 20.5048
37 139.68 197.28 38 155.52 197.28 94.9433 28.4757 14.7541
37 383.04 290.88 38 385.92 290.88 6.19282 1.76984 17.1215
37 263.52 501.12 38 247.68 501.12 -6.63344 -2.76887 8.86927
37 888.192 330.048 38 900.288 330.048 -3.88558 -2.13993 50.1472
37 950.4 107.136 38 967.68 107.136 -5.9898 16.4919 65.6008
37 423.36 349.056 38 426.816 349.056 5.51393 -0.939599 18.5636
37 138.24 302.4 38 152.064 302.4 58.9602 6.41843 11.5675
37 330.048 290.304 38 333.504 290.304 6.00333 1.77234 14.6911
37 347.328 404.352 38 343.872 404.352 -1.34414 -2.14196 12.2582
37 509.76 238.464 38 513.216 238.464 6.10499 4.58982 24.5956
37 165.888 292.032 38 179.712 292.032 54.8162 7.17106 13.9071
37 179.712 292.032 38 191.808 292.032 52.9143 6.95625 15.0125
37 129.6 281.664 38 145.152 281.664 58.5167 8.7959 10.8285
37 91.584 295.488 38 105.12 295.488 80.37 9.54235 7.47828
37 535.68 350.784 38 535.68 350.784 -1.23242 -1.22604 19.2645
37 494.208 231.552 38 497.664 231.552 5.11363 4.62737 22.7839
37 537.408 295.488 38 537.408 295.488 -1.52908 0.726985 19.2731
37 732.672 428.544 38 725.76 428.544 -8.82609 -3.12669 18.3393
37 594.432 217.728 38 594.432 217.728 -3.55261 3.14232 20.2796
37 620.352 158.976 38 618.624 158.976 -4.52162 4.90869 20.6603
37 338.688 274.752 38 342.144 274.752 8.10446 2.7303 15.9071
37 889.575 315.187 38 902.016 315.187 -0.86212 -1.249 62.8545
37 315.187 304.819 38 317.261 304.819 5.48242 1.13932 13.878
37 856.397 240.538 38 868.839 240.538 -1.18448 4.98386 54.6651
37 180.403 292.378 38 192.845 292.378 52.8041 6.90483 15.0633
37 800.41 306.893 38 811.193 306.893 9.35783 0.273653 70.0973
37 423.014 350.438 38 425.088 350.438 5.53017 -1.00056 18.5506
37 311.04 308.966 38 313.114 308.966 5.47166 0.97883 13.7053
37 329.702 404.352 38 327.629 404.352 -1.02047 -2.11047 11.9032
37 528.768 356.659 38 528.768 356.659 -0.976875 -1.42233 19.1405
37 522.547 360.806 38 522.547 360.806 -0.753697 -1.55952 19.0234
37 530.842 327.629 38 530.842 327.629 -1.18018 -0.388749 19.1615
37 615.859 155.52 38 615.859 155.52 -4.40669 5.04848 20.5886
37 337.997 275.789 38 342.144 275.789 8.22262 2.69885 15.9176
37 654.428 313.528 38 656.917 313.528 -1.80079 -0.119785 25.7593
37 136.858 301.087 38 151.788 301.087 59.1801 6.596 11.4561
37 870.912 313.528 38 883.354 313.528 0.723816 -0.989597 63.4626
37 890.819 313.528 38 903.26 313.528 -0.970244 -1.10653 62.841
37 318.505 298.598 38 320.993 298.598 6.02685 1.43702 14.2095
37 457.851 333.435 38 460.339 333.435 11.3447 -0.253223 24.3217
37 263.762 388.178 38 261.274 388.178 0.484351 -1.57548 10.6547
37 141.834 209.019 38 156.764 209.019 94.9345 26.4036 14.9781
37 798.751 213.996 38 813.681 213.996 8.63866 10.8891 70.0746
37 136.858 291.134 38 151.788 291.134 58.927 7.74108 11.4881
37 420.526 276.204 38 423.014 276.204 5.11369 2.30258 18.4395
37 796.263 233.902 38 811.193 233.902 9.06575 8.67135 70.0045
37 415.55 268.739 38 418.038 268.739 5.23412 2.64996 18.283
37 627.057 353.342 38 629.545 353.342 -0.159144 -1.80457 25.7817
37 243.855 373.248 38 243.855 373.248 1.20106 -1.138 10.3292
37 522.547 370.76 38 522.547 370.76 -0.703634 -1.92033 19.0317
37 520.059 181.647 38 522.547 181.647 3.64312 6.82934 23.4454
37 519.561 370.262 38 519.561 370.262 -0.605254 -1.89735 18.9753
37 289.641 397.136 38 286.655 397.136 -0.213196 -1.85139 11.1215
37 298.598 391.164 38 298.598 391.164 -0.492255 -1.69908 11.2803
37 659.903 355.332 38 662.889 355.332 -1.44143 -1.96814 26.4309
37 421.024 346.374 38 424.01 346.374 5.55933 -0.811508 18.4798
37 851.006 310.542 38 862.95 310.542 -0.341318 -0.582568 54.7166
37 319.5 298.598 38 322.486 298.598 6.00128 1.43411 14.2405
37 122.425 298.598 38 137.355 298.598 60.3998 7.02637 10.1694
37 785.314 235.893 38 797.258 235.893 33.1573 17.1509 127.382
37 131.383 206.033 38 146.313 206.033 98.4061 27.6464 13.7137
37 815.174 229.921 38 827.118 229.921 5.44947 8.03037 65.3558
37 418.038 274.711 38 421.024 274.711 5.18472 2.37757 18.3598
37 170.201 214.991 38 185.131 214.991 58.8177 17.0641 15.1486
37 451.481 336.819 38 455.064 336.819 10.3105 -0.44045 23.1826
37 852.797 243.656 38 867.13 243.656 -0.931893 4.77554 54.612
37 336.819 412.066 38 336.819 412.066 -1.60688 -2.27109 11.8667
37 415.649 268.739 38 419.232 268.739 5.23132 2.64964 18.2864
37 343.985 283.071 38 347.569 283.071 6.19899 2.10238 15.3734
37 175.576 222.157 38 189.909 222.157 58.5935 16.1747 15.6372
37 351.152 275.905 38 354.735 275.905 6.68159 2.48282 15.9052
37 186.325 218.574 38 200.658 218.574 56.9328 16.3283 16.5589
37 558.976 322.486 38 558.976 322.486 -2.08013 -0.28482 19.6941
37 763.218 236.49 38 773.967 236.49 37.3783 17.7565 126.059
38 563 157 39 562 157 -2.96572 5.28659 19.6734
38 456 358 39 459.6 358 3.59461 -1.39876 18.9469
38 296 397 39 293 397 -0.240207 -1.88714 11.3387
38 540 353 39 539 353 -1.41804 -1.31624 19.3316
38 967 104 39 984 104 -6.30839 15.8802 64.19
38 158 225 39 173 225 99.1741 24.9195 15.382
38 870 239 39 882 239 -1.04632 5.04829 55.6591
38 158 497 39 148 497 -4.77357 -2.85908 7.88201
38 972 139 39 989 139 -6.25384 13.1045 65.0892
38 951 322 39 965 322 -4.19836 -2.13362 62.4752
38 951 320 39 965 320 -3.80764 -2.01545 64.5121
38 161 218 39 176 218 111.112 29.0967 16.7964
38 295 387 39 293 387 -0.297927 -1.60666 11.3127
38 819 308 39 831 308 8.78668 0.0147296 70.4778
38 317 307 39 319 307 5.71363 1.0904 13.9375
38 107 304 39 120 304 65.3096 7.03284 7.36118
38 328 297 39 331 297 6.18829 1.53708 14.5599
38 185 291 39 198 291 55.9975 7.55342 14.6574
38 425 345 39 427 345 5.59639 -0.753839 18.5948
38 155 199 39 170 199 80.6409 24.8552 13.8638
38 535 359 39 534 359 -1.22206 -1.51986 19.2457
38 904 332 39 916 332 -4.54221 -2.25434 48.4449
38 156 208 39 171 208 82.2175 23.838 14.0417
38 373 343 39 376 343 6.74124 -0.492737 16.6196
38 601 262 39 600 262 -3.66304 1.6087 20.3753
38 154 188 39 170 188 80.3472 26.5034 13.7878
38 699 290 39 701 290 -3.81822 0.64066 25.8594
38 481 274 39 484 274 6.22868 2.64699 22.4204
38 734.4 433.2 39 727.2 433.2 -9.11754 -3.15099 18.1091
38 424.8 333.6 39 427.2 333.6 5.52995 -0.23828 18.5879
38 219.6 200.4 39 232.8 200.4 86.042 27.079 23.6394
38 885.6 326.4 39 897.6 326.4 -2.10041 -1.97041 53.6163
38 646.8 326.4 39 652 326.4 9.83029 -0.641281 40.4223
38 751.2 292.8 39 753.6 292.8 -5.85448 0.298077 25.9561
38 612 356.4 39 613.2 356.4 -0.154652 -1.84741 24.5861
38 619.2 158.4 39 618 158.4 -4.59293 4.86101 20.5958
38 609.6 358.8 39 610.8 358.8 -0.444027 -1.91361 24.0879
38 141.6 301.2 39 156 301.2 67.1463 7.51132 10.9282
38 192 300 39 205.2 300 55.1551 6.39005 15.2213
38 254.4 370.8 39 253.2 370.8 0.970573 -1.09759 10.5774
38 820.8 194.4 39 834 194.4 27.9639 24.6944 127.429
38 154.8 199.2 39 170.4 199.2 80.4007 24.7567 13.8204
38 501.6 236.4 39 505.2 236.4 5.04411 4.38836 23.0102
38 938.4 235.2 39 952.8 235.2 -5.53321 4.38411 54.6796
38 337.2 290.4 39 339.6 290.4 6.13897 1.80624 14.9434
38 184.8 290.4 39 198 290.4 56.0708 7.63336 14.648
38 177.6 290.4 39 190.8 290.4 57.1672 7.76241 14.032
38 254.4 379.2 39 253.2 379.2 0.94102 -1.33485 10.5591
38 817.2 210 39 831.6 210 29.3942 21.8046 128.673
38 260.4 398.4 39 259.2 398.4 0.773018 -1.88476 10.6515
38 922.8 381.6 39 928.8 381.6 -10.0204 -3.17474 28.6792
38 144 282 39 158.4 282 61.0621 9.25064 10.9953
38 295.2 388.8 39 292.8 388.8 -0.296997 -1.65643 11.3153
38 600 267.6 39 598.8 267.6 -3.61345 1.42704 20.3597
38 163.2 228 39 177.6 228 97.9038 24.1345 16.0664
38 598.8 272.4 39 597.6 272.4 -3.55302 1.27358 20.3492
38 422.4 342 39 424.8 342 5.67445 -0.60946 18.5155
38 400.8 294 39 403.2 294 6.01074 1.62275 17.7722
38 424.8 326.4 39 427.2 326.4 5.48124 0.0858876 18.5862
38 480 75.6 39 480 75.6 -0.686562 8.72719 18.1186
38 480 273.6 39 483.6 273.6 6.27303 2.67337 22.391
38 931.68 318.24 39 946.08 318.24 -2.96376 -1.72614 62.4194
38 695.52 286.56 39 698.4 286.56 -3.66691 0.797013 25.878
38 141.12 300.96 39 155.52 300.96 72.2878 8.05639 11.0994
38 426.24 349.92 39 429.12 349.92 5.58362 -0.98059 18.6339
38 347.04 282.24 39 349.92 282.24 6.29152 2.17427 15.4429
38 609.12 358.56 39 612 358.56 -0.432123 -1.90189 24.0722
38 491.04 365.76 39 491.04 365.76 0.338937 -1.68332 18.4205
38 154.08 190.08 39 168.48 190.08 80.3613 26.1791 13.7853
38 869.76 239.04 39 882.72 239.04 -1.03421 5.0465 55.6439
38 295.2 396 39 293.76 396 -0.276389 -1.8542 11.3096
38 828 313.92 39 839.52 313.92 6.0902 -0.721359 65.4566
38 734.4 433.44 39 727.2 433.44 -9.11717 -3.15627 18.1089
38 421.92 300.96 39 424.8 300.96 5.41102 1.23631 18.4898
38 498.24 231.84 39 501.12 231.84 5.12042 4.6259 22.8778
38 216 203.04 39 228.96 203.04 86.314 26.6201 23.1
38 501.12 269.28 39 504 269.28 5.22939 2.754 22.9704
38 727.2 430.56 39 720 430.56 -8.96051 -3.10614 18.0964
38 574.56 286.56 39 573.12 286.56 -2.77779 0.889016 19.9365
38 371.52 339.84 39 374.4 339.84 6.71084 -0.347788 16.5472
38 416.16 293.76 39 419.04 293.76 5.5654 1.58084 18.3075
38 452.736 254.016 39 456.192 254.016 6.53884 3.67095 21.0036
38 456.192 250.56 39 459.648 250.56 26.9143 8.10207 34.266
38 221.184 290.304 39 233.28 290.304 50.2562 6.96055 17.536
38 891.648 328.32 39 903.744 328.32 -3.96646 -1.96378 48.1507
38 152.064 302.4 39 167.616 302.4 60.6804 6.70675 11.6747
38 426.816 349.056 39 428.544 349.056 5.56474 -0.943417 18.6559
38 107.136 183.168 39 119.232 183.168 77.0873 25.5952 8.03281
38 884.736 324.864 39 896.832 324.864 -1.50349 -1.90069 55.5665
38 819.072 196.992 39 832.896 196.992 28.3525 24.2416 127.459
38 279.936 260.928 39 290.304 260.928 47.9859 10.1343 23.3896
38 594.432 217.728 39 592.704 217.728 -3.64284 3.09945 20.2468
38 903.744 314.496 39 915.84 314.496 -0.826975 -1.26257 63.2701
38 644.544 229.824 39 642.816 229.824 -5.01436 2.45989 21.0499
38 791.424 409.536 39 783.821 409.536 -10.4029 -2.53565 18.05
38 725.76 430.272 39 718.848 430.272 -8.92099 -3.1053 18.1063
38 497.664 231.552 39 501.12 231.552 5.15353 4.64669 22.8681
38 615.168 236.736 39 613.44 236.736 -4.16828 2.375 20.5944
38 74.304 297.216 39 91.584 297.216 77.1508 9.16855 3.86516
38 157.248 495.936 39 146.88 495.936 -4.78525 -2.837 7.87207
38 622.08 354.24 39 625.536 354.24 -0.0622365 -1.81386 25.379
38 480.384 81.216 39 480.384 81.216 -0.666226 8.5352 18.1327
38 931.047 317.261 39 945.562 317.261 -2.93696 -1.63896 62.3776
38 885.427 238.464 39 897.869 238.464 -2.2533 4.81349 55.0076
38 937.267 236.39 39 951.783 236.39 -5.22698 4.43267 55.8335
38 497.664 232.243 39 501.811 232.243 5.15909 4.61291 22.8692
38 866.765 321.408 39 878.377 321.408 0.322416 -1.58124 57.6106
38 99.5328 219.802 39 111.974 219.802 77.887 20.369 6.97841
38 505.958 223.949 39 510.106 223.949 4.71768 4.95361 23.0884
38 211.507 354.586 39 213.581 354.586 9.84174 -0.489338 10.743
38 692.583 298.598 39 694.656 298.598 -3.51453 0.328437 25.8401
38 308.966 321.408 39 311.04 321.408 4.36333 0.448398 13.1873
38 342.144 275.789 39 344.218 275.789 8.64678 2.79104 16.1173
38 425.088 323.482 39 427.162 323.482 5.44436 0.215707 18.5907
38 663.552 329.702 39 667.008 329.702 -2.13279 -0.841702 25.685
38 883.354 313.528 39 895.795 313.528 0.875019 -1.05664 63.9003
38 865.936 311.04 39 878.377 311.04 2.45329 -0.709014 64.5825
38 151.788 301.087 39 166.717 301.087 60.5534 6.8552 11.6466
38 151.788 291.134 39 166.717 291.134 60.4195 8.05652 11.6893
38 340.9 286.157 39 343.388 286.157 6.61441 2.04495 15.2849
38 505.129 221.461 39 507.617 221.461 4.72838 5.0785 23.0559
38 199.066 216.484 39 213.996 216.484 58.8398 17.3138 16.8731
38 159.253 231.414 39 171.694 231.414 111.188 26.2858 16.3843
38 181.647 301.087 39 194.089 301.087 56.8181 6.44108 14.3492
38 862.95 319.5 39 878.377 319.5 1.25836 -1.43216 59.7575
38 149.299 188.117 39 164.229 188.117 79.8116 26.2587 13.1523
38 158.257 209.019 39 173.187 209.019 110.59 30.8037 16.3684
38 862.95 310.542 39 874.894 310.542 2.73092 -0.640101 64.6928
38 627.057 352.346 39 627.057 352.346 0.180577 -1.77357 26.0284
38 504.631 232.907 39 507.617 232.907 4.83317 4.52477 23.0537
38 513.589 235.893 39 516.575 235.893 5.50092 4.58032 24.1588
38 137.355 298.598 39 152.285 298.598 81.0846 9.30207 11.0266
38 773.37 235.893 39 788.3 235.893 37.609 17.5972 125.441
38 522.547 361.304 39 522.547 361.304 -0.78365 -1.57936 19.0236
38 525.533 367.276 39 525.533 367.276 -0.855368 -1.80032 19.083
38 455.064 336.819 39 458.647 336.819 10.2651 -0.433884 23.1152
38 286.655 397.733 39 283.071 397.733 -0.0499914 -1.89084 11.1433
38 863.547 311.737 39 874.296 311.737 2.66935 -0.759353 64.624
38 609.141 354.735 39 609.141 354.735 0.296944 -1.79344 24.9231
38 222.157 311.737 39 229.324 311.737 46.2248 4.20994 16.888
38 361.901 379.817 39 361.901 379.817 1.267 -1.71926 13.8349
38 354.735 275.905 39 358.318 275.905 7.0948 2.56956 16.1161
38 351.152 290.238 39 354.735 290.238 6.36684 1.83863 15.6296
38 189.909 222.157 39 204.241 222.157 91.4648 24.0819 19.6071
39 335 290 40 338 290 6.02385 1.83785 14.7106
39 191 290 40 204 290 57.0872 7.94138 14.0698
39 293 386 40 291 386 -0.294111 -1.58524 11.3172
39 879 315 40 892 315 2.45476 -1.171 64.4843
39 253 379 40 252 379 0.942242 -1.33105 10.5391
39 946 321 40 961 321 -2.92277 -2.03427 62.3701
39 597 334 40 600 334 2.49184 -0.840206 26.409
39 505 237 40 508 237 5.15305 4.39263 23.1345
39 293 396 40 291 396 -0.265076 -1.86291 11.3084
39 553 149 40 552 149 -2.74755 5.60078 19.5272
39 404 294 40 407 294 5.98254 1.63749 17.7987
39 537 297 40 536 297 -1.60343 0.659599 19.2745
39 350 282 40 353 282 6.27562 2.21189 15.4578
39 561 334 40 560 334 -2.21133 -0.702879 19.7196
39 914 374 40 920 374 -9.47744 -2.98669 29.2977
39 172 215 40 187 215 111.088 30.1662 16.149
39 506 274 40 509 274 5.15662 2.50893 23.0261
39 159 282 40 173 282 60.9523 9.41112 11.0847
39 562 157 40 561 157 -2.98801 5.26932 19.6873
39 539 353 40 538 353 -1.42142 -1.31595 19.3211
39 427.2 333.6 40 429.6 333.6 5.51329 -0.232405 18.5848
39 122.4 332.4 40 134.4 332.4 26.6133 1.53908 7.44646
39 619.2 234 40 618 234 -4.3423 2.41747 20.6808
39 878.4 314.4 40 890.4 314.4 2.51878 -1.11104 64.5497
39 422.4 290.4 40 424.8 290.4 5.39165 1.72866 18.4309
39 214.8 354 40 217 354 9.75822 -0.450768 10.6515
39 156 301.2 40 170.4 301.2 67.1787 7.6605 10.9225
39 205.2 300 40 217.2 300 55.1049 6.49915 15.2836
39 727.2 434.4 40 720 434.4 -9.11413 -3.16107 18.089
39 721.2 432 40 714 432 -8.97905 -3.12166 18.0836
39 616.8 356.4 40 618 356.4 -0.165389 -1.86367 24.7538
39 198 290.4 40 210 290.4 55.9723 7.7573 14.6851
39 169.2 190.8 40 183.6 190.8 80.2256 26.4905 13.885
39 598.8 267.6 40 597.6 267.6 -3.61903 1.41504 20.3674
39 170.4 200.4 40 184.8 200.4 80.4994 25.0366 13.995
39 534 358.8 40 532.8 358.8 -1.22628 -1.51188 19.232
39 260.4 392.4 40 258 392.4 0.70403 -1.72309 10.6687
39 882 238.8 40 897 238.8 -1.19865 4.83288 55.1123
39 817.2 219.6 40 831.6 219.6 36.237 21.6106 138.538
39 376.8 342 40 379.2 342 6.70389 -0.444181 16.6568
39 318 342 40 319.2 342 3.08635 -0.344847 13.041
39 700.8 290.4 40 703.2 290.4 -3.79679 0.602157 25.8813
39 698.4 286.8 40 700.8 286.8 -3.70866 0.756374 25.8757
39 573.6 286.8 40 572.4 286.8 -2.79276 0.872691 19.9377
39 619.2 248.4 40 618 248.4 -4.28434 1.95341 20.6903
39 325.2 400.8 40 321.6 400.8 -0.949287 -2.04801 11.9711
39 211.68 217.44 40 224.64 217.44 58.6768 17.4251 16.8767
39 720 432 40 712.8 432 -8.95224 -3.1238 18.08
39 753.12 293.76 40 756 293.76 -5.853 0.23446 25.9488
39 620.64 358.56 40 622.08 358.56 -0.623206 -1.93978 24.4714
39 612 358.56 40 613.44 358.56 -0.402777 -1.91222 24.1769
39 421.92 290.88 40 424.8 290.88 5.4159 1.70977 18.4177
39 525.6 325.44 40 525.6 325.44 -1.09664 -0.303846 19.0687
39 829.44 322.56 40 840.96 322.56 1.34122 -1.37301 50.5793
39 894.24 315.36 40 907.2 315.36 1.11145 -1.29495 63.9819
39 324 299.52 40 326.88 299.52 5.64482 1.40698 14.1192
39 197.28 290.88 40 210.24 290.88 56.1149 7.71651 14.6222
39 335.52 289.44 40 338.4 289.44 6.00688 1.85931 14.7281
39 573.12 286.56 40 571.68 286.56 -2.78354 0.882092 19.9249
39 537.12 169.92 40 536.4 169.92 -2.15421 5.02493 19.2575
39 505.44 236.16 40 508.32 236.16 5.05416 4.4127 23.0919
39 727.2 434.88 40 720 434.88 -9.11337 -3.17153 18.0885
39 839.52 315.36 40 851.04 315.36 5.31293 -0.933301 63.179
39 528.48 364.32 40 527.04 364.32 -1.00337 -1.69955 19.1396
39 701.28 290.88 40 704.16 290.88 -3.82567 0.579731 25.8661
39 388.8 290.88 40 391.68 290.88 6.24419 1.81395 17.1917
39 428.544 349.056 40 430.272 349.056 5.5774 -0.937947 18.632
39 535.68 350.784 40 533.952 350.784 -1.3148 -1.23047 19.2647
39 501.12 231.552 40 504.576 231.552 5.10758 4.64462 22.8832
39 174.528 219.456 40 190.08 219.456 110.708 29.1663 16.5255
39 696.384 297.216 40 698.112 297.216 -3.60198 0.352721 25.8401
39 532.224 366.336 40 532.224 366.336 -0.792476 -1.80327 19.474
39 345.6 274.752 40 349.056 274.752 8.73451 2.88912 16.1466
39 111.974 271.642 40 124.416 271.642 78.4448 13.2141 6.27463
39 532.915 350.438 40 532.915 350.438 -1.21955 -1.21224 19.217
39 292.378 387.763 40 290.304 387.763 -0.324847 -1.63003 11.2908
39 528.768 356.659 40 526.694 356.659 -1.04957 -1.42552 19.1426
39 895.795 331.776 40 908.237 331.776 -3.01829 -2.27815 49.9084
39 427.162 348.365 40 429.235 348.365 5.61896 -0.901903 18.5861
39 694.656 298.598 40 696.73 298.598 -3.51877 0.306228 25.8412
39 344.218 275.789 40 348.365 275.789 8.90146 2.86275 16.1348
39 827.367 304.819 40 839.808 304.819 3.86028 0.093542 56.9463
39 335.923 290.304 40 337.997 290.304 6.00167 1.82228 14.7409
39 505.958 236.39 40 510.106 236.39 5.0394 4.39919 23.1123
39 516.326 238.464 40 520.474 238.464 5.73021 4.50057 24.3063
39 165.888 302.746 40 180.403 302.746 60.5279 6.77847 11.6591
39 427.162 323.482 40 429.235 323.482 5.44409 0.224608 18.5822
39 68.4288 298.598 40 87.0912 298.598 76.4271 9.12349 1.46928
39 913.214 330.947 40 925.655 330.947 -4.48112 -2.20819 48.124
39 166.717 301.087 40 181.647 301.087 60.5784 6.98796 11.7558
39 455.363 256.297 40 457.851 256.297 6.51927 3.5683 20.9697
39 323.482 353.342 40 323.482 353.342 2.79068 -0.756087 13.117
39 425.503 360.806 40 427.991 360.806 3.89823 -1.39609 17.5794
39 171.694 231.414 40 186.624 231.414 70.9585 18.0004 13.3283
39 423.014 276.204 40 425.503 276.204 5.26783 2.35751 18.4466
39 517.571 114.463 40 517.571 114.463 -1.78021 7.0517 18.8806
39 522.547 191.103 40 525.533 191.103 3.85368 6.41669 23.4423
39 459.842 334.43 40 462.828 334.43 11.0268 -0.280486 23.6188
39 304.57 340.402 40 304.57 340.402 3.69215 -0.245848 12.7528
39 755.454 232.907 40 767.398 232.907 83.1455 32.282 201.482
39 152.285 298.598 40 167.215 298.598 75.3302 8.87373 10.8116
39 498.659 223.949 40 501.645 223.949 5.18196 5.04209 22.8201
39 220.963 391.164 40 220.963 391.164 2.55128 -1.66725 9.91546
39 164.826 189.909 40 179.159 189.909 79.6613 26.4069 13.2811
39 573.309 383.4 40 573.309 383.4 -3.05298 -2.34942 19.3262
39 175.576 211.408 40 189.909 211.408 97.9056 27.6842 15.8625
39 788.3 236.49 40 802.633 236.49 37.326 17.0538 125.641
39 523.145 361.901 40 523.145 361.901 -0.838439 -1.60235 19.0345
39 877.88 243.656 40 892.212 243.656 1.2995 5.29434 62.274
39 451.481 254.406 40 451.481 254.406 6.23819 3.59982 20.5859
39 627.057 354.735 40 627.057 354.735 -0.0606749 -1.85308 25.5542
39 426.399 347.569 40 429.982 347.569 5.64326 -0.863176 18.5629
39 465.814 336.819 40 469.397 336.819 9.9671 -0.458041 23.3708
39 580.475 333.236 40 580.475 333.236 1.13107 -0.736091 23.937
39 874.296 311.737 40 888.629 311.737 2.87359 -0.831729 64.6878
39 548.227 322.486 40 548.227 322.486 -1.8532 -0.267474 19.4872
40 561 156 41 560 156 -2.99338 5.28574 19.7071
40 620 274 41 619 274 -4.23788 1.10023 20.7384
40 538 353 41 537 353 -1.40429 -1.31499 19.3169
40 38 187 41 57 187 80.0653 25.5563 -3.38764
40 562 159 41 561 159 -3.01054 5.17982 19.7258
40 291 385 41 289 385 -0.276079 -1.5621 11.3201
40 252 378 41 252 378 0.951485 -1.30408 10.5288
40 968 234 41 983 234 -5.40366 4.16131 55.4493
40 252 369 41 252 369 0.919285 -1.04239 10.5376
40 618 365 41 619 365 -1.58907 -2.09128 23.1198
40 508 237 41 511 237 5.13678 4.3883 23.1288
40 599 338 41 602 338 3.18638 -1.05068 26.9894
40 187 216 41 202 216 111.123 30.4393 16.2338
40 927 334 41 940 334 -4.44158 -2.45784 48.4076
40 184 194 41 199 194 80.8275 26.5721 14.0326
40 841 324 41 854 324 1.36959 -1.53682 50.7332
40 62 258 41 79 258 76.8427 15.0043 -0.862708
40 324 306 41 327 306 5.64203 1.16584 14.0084
40 185 202 41 199 202 80.5413 25.1926 14.0928
40 598 268 41 597 268 -3.62879 1.38668 20.374
